"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"30",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","disp_peak",-1.97467469799781,54.3991286122728,0.686,104,0.767544314671763,0.467744217775162,-0.270026384816447,1.58661184729135,1000,0.106,0.146291680468257,0.17131741296574,-0.182303695430164,0.475151469556295,1000,0.392
"31",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","mean_senescence",0.488594362256569,32.1575582411153,0.627,104,-0.115716309417951,0.206471414348784,-0.51861434453167,0.286875186793623,1000,0.578,-0.0253142133954609,0.0545994596350906,-0.118534379347693,0.0878446428105235,999.999999999999,0.652
"32",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","fvfm",-1.10862710502457,187.33264492885,0.876,104,-0.362982873349573,0.228497779281273,-0.801774661351374,0.0933693150873296,1000,0.12,-0.143493220243726,0.133692774733912,-0.399889748572605,0.109189498238266,1000,0.28
"33",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","C",0.694697974927065,53.8506918286905,0.765,104,0.0711210942223326,0.190279656698871,-0.28563281823881,0.435872112488141,1000,0.726,-0.0400698878817739,0.0671314909044583,-0.177917167675332,0.0907555106241489,1000,0.52
"34",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","N",0.148864879370491,264.084828541431,0.817,104,-0.0934363398914268,0.126640976074824,-0.346361683235955,0.142124353435065,999.999999999999,0.484,0.0343329566149135,0.0930148986579519,-0.141277243339573,0.221308094402048,960.238316755285,0.714
"35",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","d13C",0.238092360184547,0.827562145929489,0.989,104,-0.134888638462128,0.166314190095231,-0.43793189128337,0.183346398102003,1000,0.416,0.290748570961476,0.1253491180285,0.0628653059102362,0.526948783430271,1000,0.02
"36",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","d15N",-0.130751880188471,50.5943815256235,0.844,104,-0.0866403836738498,0.139323146992387,-0.371087432391505,0.18428050471266,883.383260666744,0.514,-0.0277019711032707,0.102290977212668,-0.210112023254624,0.178623142637662,1272.80946256175,0.758
"37",11,"Blanco-Sánchez et al. (2022)","NA","survival","mean_leafarea",-0.00556232278178265,22.348110492115,0.904,117,-564.88094091473,99811.9050057615,-214122.327624614,186662.680870204,1082.95293877472,0.99,6294.2254035348,101285.617469236,-192880.4476566,187471.34392761,1000,0.922
"38",11,"Blanco-Sánchez et al. (2022)","NA","survival","mean_leafthickness",0.0215961271902949,7.8826405285161,0.886,117,845.470478045266,101578.546867404,-181138.529214582,214780.637390181,896.086263900488,0.988,1446.19773369566,99774.5486540219,-178439.089341143,204641.266856599,1149.71725709249,0.99
"39",11,"Blanco-Sánchez et al. (2022)","NA","survival","sla",-0.0144926273821797,9.28804413586061,0.889,117,-3332.1505934918,100477.002374196,-201373.703170138,177084.871746113,1000,0.956,-1722.10755278516,98809.311181948,-200780.955844978,184580.148925419,1000,0.97
"40",11,"Blanco-Sánchez et al. (2022)","NA","survival","ldmc",0.0193506248408147,6.01914143332057,0.905,117,-384.001945987441,101650.434328024,-210326.516179905,192274.947428859,1000,0.996,-4444.05329518436,98709.6025722752,-184674.842073427,192554.529000394,893.448867386156,0.986
"41",11,"Blanco-Sánchez et al. (2022)","NA","survival","fl_onset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",11,"Blanco-Sánchez et al. (2022)","NA","survival","fl_duration",-0.00074142294556436,9.73834031657902,0.899,117,7228.66646141776,99947.1855135613,-196545.828302554,188924.798640761,1316.36007877159,0.924,-837.424395551175,99738.3806374091,-186258.622391309,194931.195879393,1000,0.998
"43",11,"Blanco-Sánchez et al. (2022)","NA","survival","fl_peak",-0.000954889453806191,25.6235594480855,0.889,117,1548.65497251275,102308.065780187,-175888.403226529,211618.438632333,1000,0.99,2686.83720565933,99932.280948637,-182330.938508468,209366.855293895,1000,0.982
"44",11,"Blanco-Sánchez et al. (2022)","NA","survival","fr_onset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",11,"Blanco-Sánchez et al. (2022)","NA","survival","fr_peak",-0.0174901156269682,8.57276575382832,0.889,117,4620.19062223049,101727.535732715,-193222.740900271,198165.959994611,1000,0.974,-2960.8274886657,101433.398730414,-199772.826301021,194126.93959663,1000,0.994
"46",11,"Blanco-Sánchez et al. (2022)","NA","survival","disp_onset",-0.0155771097486318,6.99759946216008,0.904,117,-2251.26266809205,100030.246418315,-196793.410844841,187773.36329365,879.125222293563,0.984,4429.68687116221,100014.48022751,-189943.553764734,197958.561895482,1018.62111555373,0.986
"47",11,"Blanco-Sánchez et al. (2022)","NA","survival","disp_peak",0.0156329085374375,21.8355849146947,0.899,117,-7865.83762944664,99964.3298892149,-198817.492804392,188554.181967903,1000,0.952,-4379.53617309853,98993.6126520361,-199880.814241935,179916.918275444,999.999999999999,0.968
"48",11,"Blanco-Sánchez et al. (2022)","NA","survival","mean_senescence",0.00838670081421827,77.8055259765714,0.893,117,2668.0597200497,99292.5204125259,-190843.090376805,187904.368414883,844.702834809528,0.966,7462.52335631934,99107.1763648638,-181687.865584541,198473.21053987,1000,0.922
"49",11,"Blanco-Sánchez et al. (2022)","NA","survival","fvfm",0.0174317268129731,20.0796077436119,0.884,117,-1842.23253422408,99136.399804834,-185543.878022563,191307.212954892,1000,0.976,729.761849550067,100273.434015949,-194028.786203078,204183.538063206,1000,0.982
"50",11,"Blanco-Sánchez et al. (2022)","NA","survival","C",0.0352222352389577,16.4667008475548,0.891,117,351.681040693403,96157.4781194583,-185050.739830611,187283.711799704,827.794450943719,0.982,-5491.07602496211,99918.418480522,-205809.5770683,179628.410268235,1000,0.96
"51",11,"Blanco-Sánchez et al. (2022)","NA","survival","N",0.00622517562683913,14.0421089389611,0.901,117,2049.54946078391,100470.945164055,-213864.411081908,178275.403501324,1000,0.986,-5503.60102083376,102055.341931842,-187760.902732507,194051.386567264,999.999999999999,0.93
"52",11,"Blanco-Sánchez et al. (2022)","NA","survival","d13C",-0.0346161626066017,18.4558562628107,0.911,117,967.118854098128,99493.858351031,-191364.268194094,198485.974274729,1000,0.972,1170.81502583328,100918.449298453,-190102.338896675,196526.861406491,1706.81770184224,0.988
"53",11,"Blanco-Sánchez et al. (2022)","NA","survival","d15N",-0.0191269892807591,6.35568809380324,0.906,117,-3293.94582954156,100712.635600556,-201451.790437606,182402.466006648,999.999999999999,0.95,-779.682029512478,103447.390434331,-199831.164141943,195660.027166979,1000,0.996
