year,site_id,GDD.yr,elevation,plot,plant_id,initial,firstdate,lastdate,max.trait,survival,gdd.to.emerge,gdd.emerge.to.fl,gdd.to.fl,gdd.dur.fl,gdd.fl.to.mat,gdd.to.mat,h.1fl,ln.1fl,rep.1fl,size.1fl,tot.seeds,tbo.b4.fl,tbo.b4.last.fl,date.last.fl.obs,budseaten,fleaten,freaten
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-1,1,25.05.2016,22.07.2016,flower,0,247.6741389,320.702625,614.3614306,NA,NA,NA,116,9.5,4.5,-0.56655724,0,N,NA,203,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-2,1,25.05.2016,16.06.2016,nonreprod,0,247.6741389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-2b,0,16.06.2016,12.07.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-3,1,25.05.2016,11.06.2016,nonreprod,0,247.6741389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-3b,0,11.06.2016,22.07.2016,flower,0,NA,302.2663958,633.9682431,NA,NA,NA,72,9,3,-1.331025288,0,N,NA,203,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-4,1,25.05.2016,31.05.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-4b,0,31.05.2016,05.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-4c,0,05.06.2016,30.08.2016,set,1,324.5974097,355.020625,686.7224722,142.1476875,297.2385625,983.9610347,143,11,6.5,0.301582838,9,N,NA,218,0,0,1
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-5,1,25.05.2016,05.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-5b,0,05.06.2016,11.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-5c,0,11.06.2016,01.07.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,28,2016-T1-MH-28-5d,0,01.07.2016,21.08.2016,set,1,NA,NA,600.9048889,152.0502917,273.2713333,874.1762222,141,10,5,-0.166251829,35.25,N,NA,208,0,0,1
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-1,1,25.05.2016,11.08.2016,fruit,0,220.3708194,397.9360833,664.3920764,71.73239583,NA,NA,209.5,12.5,2,0.425091847,0,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-2,1,25.05.2016,27.07.2016,flower,0,324.5974097,302.2663958,664.3920764,NA,NA,NA,176,10,1.5,-0.934864823,0,N,1,208,0,0,0
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-3,1,25.05.2016,11.08.2016,fruit,0,316.7834514,302.2663958,664.3920764,98.12929167,NA,NA,185.5,10.5,2.5,0.268320616,0,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-4,1,25.05.2016,31.05.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-4b,0,31.05.2016,26.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-4c,0,26.06.2016,11.08.2016,fruit,0,NA,NA,528.2359514,177.6045,NA,NA,184,10.5,2.5,-0.394912534,0,N,0,203,0,0,0
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-5,1,25.05.2016,05.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,29,2016-T1-MH-29-5b,0,05.06.2016,17.07.2016,bud,0,293.9655764,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,3,2016-T1-MH-3-1,1,25.05.2016,27.07.2016,bud,0,247.6741389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,3,2016-T1-MH-3-2,1,25.05.2016,06.08.2016,nonreprod,0,362.6377222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,3,2016-T1-MH-3-3,1,25.05.2016,06.07.2016,nonreprod,0,247.6741389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,3,2016-T1-MH-3-3b,0,06.07.2016,30.08.2016,fruit,0,NA,NA,625.0490139,113.3992083,NA,NA,142.5,10,6,0.220243508,0,N,NA,208,0,0,1
2016,T1-MH,1147.751337,1972,3,2016-T1-MH-3-4,1,25.05.2016,11.08.2016,fruit,0,NA,360.3050139,588.3738681,242.9634792,NA,NA,168,11,5.5,0.350951421,0,N,NA,218,0,0,0
2016,T1-MH,1147.751337,1972,3,2016-T1-MH-3-5,1,25.05.2016,11.08.2016,fruit,0,247.6741389,320.702625,614.3614306,244.0028333,NA,NA,147.5,9.5,4,-0.292960241,0,N,NA,218,0,0,0
2016,T1-MH,1147.751337,1972,30,2016-T1-MH-30-1,1,25.05.2016,25.08.2016,fruit,0,247.6741389,320.702625,594.4495764,144.2048542,NA,NA,172,10.5,5.5,0.365230836,0,N,NA,208,0,0,1
2016,T1-MH,1147.751337,1972,30,2016-T1-MH-30-2,1,25.05.2016,11.08.2016,fruit,0,220.3708194,330.2921667,576.1385972,58.03585417,NA,NA,105.5,9,5,-0.81475823,0,N,NA,198,0,0,1
2016,T1-MH,1147.751337,1972,30,2016-T1-MH-30-3,1,25.05.2016,16.06.2016,nonreprod,0,316.7834514,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,30,2016-T1-MH-30-3b,0,16.06.2016,21.08.2016,fruit,0,NA,NA,576.1385972,190.5487917,NA,NA,213,12,6,1.046963646,0,N,0,208,0,0,0
2016,T1-MH,1147.751337,1972,30,2016-T1-MH-30-4,1,25.05.2016,25.08.2016,set,1,316.7834514,355.020625,674.3213472,119.2082292,282.520875,956.8422222,184,12,4.5,0.1516007,8,N,NA,213,0,0,1
2016,T1-MH,1147.751337,1972,30,2016-T1-MH-30-5,1,25.05.2016,11.08.2016,fruit,0,247.6741389,406.5202083,698.4170556,92.3790625,NA,NA,234.5,14,3.5,1.31008072,0,N,0,213,0,1,1
2016,T1-MH,1147.751337,1972,31,2016-T1-MH-31-1,1,25.05.2016,03.09.2016,set,1,247.6741389,353.7659792,664.3920764,126.509375,304.6944167,969.0864931,143.5,10.5,1.5,-0.655176595,29,N,NA,213,0,0,1
2016,T1-MH,1147.751337,1972,31,2016-T1-MH-31-2,1,25.05.2016,01.07.2016,nonreprod,0,338.5624931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,31,2016-T1-MH-31-2b,0,01.07.2016,11.08.2016,flower,0,NA,NA,698.4170556,102.7728958,NA,NA,165,11.5,3,0.053621981,0,N,0,213,0,0,0
2016,T1-MH,1147.751337,1972,31,2016-T1-MH-31-3,1,25.05.2016,11.08.2016,flower,0,247.6741389,463.9882708,756.8262431,29.62170833,NA,NA,127.5,9.5,3.5,-0.739715194,0,N,0,213,0,0,0
2016,T1-MH,1147.751337,1972,31,2016-T1-MH-31-4,1,25.05.2016,11.08.2016,fruit,0,247.6741389,353.7659792,633.9682431,172.5284792,NA,NA,239,13,7,1.644972262,0,N,0,213,0,0,0
2016,T1-MH,1147.751337,1972,31,2016-T1-MH-31-5,1,25.05.2016,11.08.2016,flower,0,293.9655764,369.9390208,698.4170556,102.7728958,NA,NA,194,10.5,2.5,-0.180437465,0,N,0,213,0,0,0
2016,T1-MH,1147.751337,1972,4,2016-T1-MH-4-1,1,25.05.2016,22.07.2016,flower,0,247.6741389,320.702625,600.9048889,24.35033333,NA,NA,97.5,9,4,-0.964553534,0,N,NA,198,0,0,0
2016,T1-MH,1147.751337,1972,4,2016-T1-MH-4-2,1,25.05.2016,27.07.2016,fruit,0,242.4586389,216.4502292,453.1143056,NA,NA,NA,182.5,10.5,5,-0.298799785,0,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,4,2016-T1-MH-4-3,1,25.05.2016,06.08.2016,set,1,247.6741389,286.1220625,566.3243264,106.8345833,219.2801042,785.6044306,159.5,8.5,4,-0.506496844,22.5,N,NA,203,0,0,0
2016,T1-MH,1147.751337,1972,4,2016-T1-MH-4-4,1,25.05.2016,26.06.2016,nonreprod,0,242.4586389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,4,2016-T1-MH-4-4b,0,26.06.2016,06.08.2016,set,1,NA,NA,576.1385972,49.116625,219.6725417,795.8111389,140.5,9.5,3,-0.901468602,10,N,NA,198,0,0,1
2016,T1-MH,1147.751337,1972,4,2016-T1-MH-4-5,1,25.05.2016,01.07.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,4,2016-T1-MH-4-5b,0,01.07.2016,11.08.2016,fruit,0,NA,NA,588.3738681,252.2591042,NA,NA,167,10,3.5,-0.057488336,0,N,NA,218,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-1,1,25.05.2016,21.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-1b,0,21.06.2016,21.08.2016,fruit,0,NA,NA,643.8091806,151.8462917,NA,NA,166,10.5,5,0.19317412,0,N,NA,213,0,0,1
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-2,1,25.05.2016,27.07.2016,flower,0,NA,427.9489306,625.0490139,NA,NA,NA,199.5,12,7,1.383322359,0,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-3,1,25.05.2016,05.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-3b,0,05.06.2016,21.08.2016,fruit,0,NA,320.702625,600.9048889,232.6649375,NA,NA,147,11,5,0.075267765,0,N,NA,218,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-4,1,25.05.2016,05.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-4b,0,05.06.2016,11.08.2016,fruit,0,NA,NA,588.3738681,252.2591042,NA,NA,189.5,11,4,0.310665228,0,N,NA,218,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-5,1,25.05.2016,05.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-5b,0,05.06.2016,26.06.2016,nonreprod,0,316.7834514,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,5,2016-T1-MH-5-5c,0,26.06.2016,21.08.2016,set,1,NA,NA,643.8091806,108.492375,242.2973125,886.1064931,174,10.5,4.5,0.159994972,32,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-1,1,25.05.2016,21.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-1b,0,21.06.2016,21.08.2016,set,1,NA,NA,548.7266806,190.9398958,314.5825625,863.3092431,182,11.5,8,0.974899357,17,N,NA,208,0,0,1
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-2,1,25.05.2016,26.06.2016,nonreprod,0,242.4586389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-2b,0,26.06.2016,30.08.2016,set,1,NA,NA,643.8091806,197.8316875,242.2973125,886.1064931,128.5,10,5.5,-0.150055124,77.33333333,N,NA,218,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-3,1,25.05.2016,31.05.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-3b,0,31.05.2016,05.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-3c,0,05.06.2016,21.08.2016,fruit,0,NA,353.7659792,664.3920764,98.12929167,NA,NA,113.5,10,2.5,-1.007184879,0,N,NA,208,0,0,1
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-4,1,25.05.2016,21.06.2016,nonreprod,0,242.4586389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-4b,0,21.06.2016,16.08.2016,set,1,NA,NA,594.4495764,132.1087083,268.8596667,863.3092431,165.5,11,6.5,0.571838867,38.66666667,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-5,1,25.05.2016,11.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,6,2016-T1-MH-6-5b,0,11.06.2016,27.07.2016,fruit,0,NA,NA,604.2665139,NA,NA,NA,144.5,11,5.5,0.171914242,0,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-1,1,25.05.2016,11.08.2016,fruit,0,211.9359792,330.2921667,566.3243264,232.0939792,NA,NA,204.5,10,5.5,0.447499792,0,N,NA,213,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-2,1,25.05.2016,27.07.2016,fruit,0,NA,258.1050556,498.9094514,NA,NA,NA,107,10.5,2.5,-0.343249145,0,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-3,1,25.05.2016,12.07.2016,nonreprod,0,242.4586389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-3b,0,12.07.2016,25.08.2016,set,1,NA,NA,594.4495764,292.444375,268.8596667,863.3092431,84.5,8.5,2,-1.876223599,18,N,NA,223,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-4,1,25.05.2016,16.08.2016,set,1,211.9359792,330.2921667,548.7266806,178.84375,232.8489375,781.5756181,168,10.5,7,0.711250795,68.4,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-5,1,25.05.2016,05.06.2016,nonreprod,0,211.9359792,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-5b,0,05.06.2016,21.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,7,2016-T1-MH-7-5c,0,21.06.2016,22.07.2016,fruit,0,NA,NA,566.3243264,65.06891667,NA,NA,70.5,9,4.5,-1.126774105,0,N,NA,198,0,0,0
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-1,1,25.05.2016,11.08.2016,set,1,242.4586389,239.8903125,511.9323264,282.6629583,269.6432917,781.5756181,187,11.5,7,1.204785835,62.14285714,N,NA,213,0,0,0
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-2,1,25.05.2016,11.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-2b,0,11.06.2016,01.07.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-2c,0,01.07.2016,27.07.2016,fruit,0,NA,NA,588.3738681,63.15208333,NA,NA,111,11,4.5,-0.158066143,0,N,NA,198,0,0,0
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-3,1,25.05.2016,21.06.2016,nonreprod,0,242.4586389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-3b,0,21.06.2016,16.08.2016,set,1,NA,NA,528.2359514,177.6045,267.5751875,795.8111389,129.5,10.5,3.5,-0.50281642,84,N,NA,203,0,0,0
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-4,1,25.05.2016,14.09.2016,set,1,242.4586389,239.8903125,520.0925764,357.4476042,310.6045208,830.6970972,151,10,2.5,-0.579857873,192.6666667,N,NA,223,0,0,1
2016,T1-MH,1147.751337,1972,8,2016-T1-MH-8-5,1,25.05.2016,21.08.2016,set,1,242.4586389,286.1220625,566.3243264,236.1227917,264.3727708,830.6970972,160,12,5.5,0.46176985,226.6666667,N,NA,213,0,0,0
2016,T1-MH,1147.751337,1972,9,2016-T1-MH-9-1,1,25.05.2016,01.07.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,9,2016-T1-MH-9-1b,0,01.07.2016,11.08.2016,fruit,0,NA,NA,566.3243264,291.9919792,NA,NA,148.5,10,4,-0.381434606,0,N,NA,218,0,0,0
2016,T1-MH,1147.751337,1972,9,2016-T1-MH-9-2,1,25.05.2016,01.08.2016,fruit,0,211.9359792,330.2921667,576.1385972,NA,NA,NA,138,10,4,-0.49063129,0,N,NA,213,0,0,0
2016,T1-MH,1147.751337,1972,9,2016-T1-MH-9-3,1,25.05.2016,11.08.2016,fruit,0,293.9655764,317.1847917,633.9682431,92.38383333,NA,NA,168,11.5,3,0.04133403,0,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,9,2016-T1-MH-9-4,1,25.05.2016,16.08.2016,set,1,242.4586389,353.7659792,633.9682431,92.38383333,196.7288542,830.6970972,95,8,2.5,-1.487633271,16,N,NA,208,0,0,0
2016,T1-MH,1147.751337,1972,9,2016-T1-MH-9-5,1,25.05.2016,26.06.2016,nonreprod,0,242.4586389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-MH,1147.751337,1972,9,2016-T1-MH-9-5b,0,26.06.2016,11.08.2016,fruit,0,NA,NA,520.0925764,274.5027083,NA,NA,120,9.5,2.5,-1.025967559,0,N,NA,213,0,0,0
2016,T1-ML,1317.540125,1784,1,2016-T1-ML-1-1,1,25.05.2016,11.08.2016,set,1,NA,NA,608.2204167,243.9996563,230.4695833,838.69,218.5,11.5,14,0.278851509,244,N,NA,208,0,0,0
2016,T1-ML,1317.540125,1784,1,2016-T1-ML-1-2,1,25.05.2016,11.08.2016,set,1,NA,NA,559.5206354,162.7234063,291.3235208,850.8441563,189,11.5,6,-0.305274026,126.6666667,N,NA,198,0,0,0
2016,T1-ML,1317.540125,1784,1,2016-T1-ML-1-3,1,25.05.2016,22.07.2016,fruit,0,NA,NA,595.0688958,NA,NA,NA,156.5,10.5,3.5,-1.257691591,0,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,1,2016-T1-ML-1-4,1,25.05.2016,11.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,1,2016-T1-ML-1-4b,0,11.06.2016,17.07.2016,fruit,0,NA,NA,595.0688958,NA,NA,NA,186.5,11,5.5,-0.920137402,0,N,NA,198,0,0,0
2016,T1-ML,1317.540125,1784,1,2016-T1-ML-1-5,1,25.05.2016,31.05.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,1,2016-T1-ML-1-5b,0,31.05.2016,01.08.2016,set,1,NA,NA,522.6540313,260.8081771,282.8149375,805.4689688,207,12,7,0.295980276,0,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,10,2016-T1-ML-10-1,1,25.05.2016,16.08.2016,set,1,327.3341667,413.1690625,740.5032292,88.06803125,251.1921771,991.6954063,205,12,3,-0.340721102,30.75,N,NA,208,0,0,0
2016,T1-ML,1317.540125,1784,10,2016-T1-ML-10-2,1,25.05.2016,31.05.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,10,2016-T1-ML-10-2b,0,31.05.2016,21.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,10,2016-T1-ML-10-2c,0,21.06.2016,16.08.2016,set,1,NA,NA,559.5206354,270.0777188,291.3235208,850.8441563,319.5,15.5,11.5,1.815952348,267.1428571,N,NA,208,0,0,0
2016,T1-ML,1317.540125,1784,10,2016-T1-ML-10-3,1,25.05.2016,06.08.2016,set,1,NA,NA,547.7305521,282.1883854,233.9216979,781.65225,322.5,14,12.5,1.79945732,245.7142857,N,NA,208,0,0,0
2016,T1-ML,1317.540125,1784,10,2016-T1-ML-10-4,1,25.05.2016,17.07.2016,fruit,0,NA,331.4996563,625.3558438,70.92780208,NA,NA,197,11,3.5,-0.529168119,0,N,NA,193,0,0,0
2016,T1-ML,1317.540125,1784,10,2016-T1-ML-10-5,1,25.05.2016,16.08.2016,set,1,NA,NA,547.7305521,293.3208229,290.9594479,838.69,302.5,13.5,7,1.204537627,368.5555556,N,NA,208,0,0,0
2016,T1-ML,1317.540125,1784,11,2016-T1-ML-11-1,1,25.05.2016,11.08.2016,set,1,NA,379.4679271,665.1147917,114.2763021,229.7509583,894.86575,154,11,5,-0.661404269,0,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,11,2016-T1-ML-11-2,1,25.05.2016,06.08.2016,set,1,NA,NA,572.3053333,200.0949375,291.0113125,863.3166458,264,11,8,0.463610863,135.6666667,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,11,2016-T1-ML-11-3,1,25.05.2016,21.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,11,2016-T1-ML-11-3b,0,21.06.2016,12.07.2016,bud,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,11,2016-T1-ML-11-4,1,25.05.2016,27.07.2016,fruit,0,NA,NA,595.0688958,212.2894167,NA,NA,145.5,NA,6,NA,0,N,1,203,0,0,0
2016,T1-ML,1317.540125,1784,11,2016-T1-ML-11-5,1,25.05.2016,11.08.2016,set,1,NA,NA,646.5823125,218.4399167,242.6520313,889.2343438,209,NA,17.5,NA,137.1428571,N,1,208,0,1,0
2016,T1-ML,1317.540125,1784,12,2016-T1-ML-12-1,1,25.05.2016,01.08.2016,set,1,NA,NA,595.0688958,199.6584583,232.4886667,827.5575625,103.5,10.5,3,-1.344465493,98.66666667,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,12,2016-T1-ML-12-2,1,25.05.2016,01.08.2016,set,1,NA,NA,608.2204167,186.3111042,173.4318333,781.65225,211,NA,14.5,NA,34.66666667,N,1,203,0,0,0
2016,T1-ML,1317.540125,1784,12,2016-T1-ML-12-3,1,25.05.2016,01.08.2016,set,1,NA,NA,514.5784583,191.0996771,267.0737917,781.65225,178.5,10.5,8.5,-0.827235437,121,N,NA,193,0,0,0
2016,T1-ML,1317.540125,1784,12,2016-T1-ML-12-4,1,25.05.2016,06.08.2016,set,1,NA,NA,595.0688958,114.0415417,284.2432292,879.312125,138,9.5,3,-0.952306758,75,N,NA,193,0,0,0
2016,T1-ML,1317.540125,1784,12,2016-T1-ML-12-5,1,25.05.2016,16.08.2016,set,1,NA,NA,536.5471563,244.5082708,314.297,850.8441563,169.5,11,3,-0.927210781,130,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,13,2016-T1-ML-13-1,1,25.05.2016,22.07.2016,fruit,0,NA,NA,572.3053333,NA,NA,NA,274.5,13,4.5,0.298653169,0,N,NA,203,0,0,1
2016,T1-ML,1317.540125,1784,13,2016-T1-ML-13-2,1,25.05.2016,12.07.2016,bud,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,13,2016-T1-ML-13-3,1,25.05.2016,27.07.2016,fruit,0,NA,331.4996563,636.7600729,119.8860417,NA,NA,205,12,5.5,-0.060183909,0,N,0,198,0,0,0
2016,T1-ML,1317.540125,1784,13,2016-T1-ML-13-4,1,25.05.2016,12.07.2016,flower,0,NA,NA,572.3053333,93.26361458,NA,NA,218,12.5,5.5,0.076606068,0,N,0,187,0,0,0
2016,T1-ML,1317.540125,1784,13,2016-T1-ML-13-5,1,25.05.2016,26.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,13,2016-T1-ML-13-5b,0,26.06.2016,27.07.2016,set,1,NA,NA,559.5206354,213.4525729,234.3273021,793.8479375,196.5,13.5,7,0.14230286,55.5,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,14,2016-T1-ML-14-1,1,25.05.2016,01.07.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,14,2016-T1-ML-14-2,1,25.05.2016,16.06.2016,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2016,T1-ML,1317.540125,1784,14,2016-T1-ML-14-2b,0,16.06.2016,11.08.2016,set,1,NA,NA,689.0096042,90.90351042,234.7415833,923.7511875,147.5,10.5,5,-1.185900387,55,N,NA,203,0,0,0
2016,T1-ML,1317.540125,1784,14,2016-T1-ML-14-3,1,25.05.2016,06.07.2016,fruit,0,NA,NA,536.5471563,NA,NA,NA,163,13,4,-0.348033934,0,N,NA,187,0,0,0
2016,T1-ML,1317.540125,1784,14,2016-T1-ML-14-4,1,25.05.2016,01.07.2016,flower,0,NA,NA,595.0688958,NA,NA,NA,125,10,4,-1.668677844,0,N,NA,182,0,0,0
